scenario,stratum,model,step,log_loss,brier,auc,calibration_intercept,calibration_slope,log_loss_skill,brier_skill
exclude_2020,high,lightgbm,0,0.6262652143428076,0.21751039664586608,0.5680830834249889,-1.504567268455475e-05,0.9939658520277023,0.0,0.0
exclude_2020,high,lightgbm,1,0.6029813866138051,0.20742020459199673,0.6465601212445364,-0.00011094388696840157,0.9926716235471227,0.03717886160009087,0.04638947015621253
exclude_2020,high,lightgbm,2,0.5954469973912273,0.20428229760136676,0.6639519565357644,0.00013621272885628796,1.0185353588237698,0.049209530157156234,0.06081593913892902
exclude_2020,unknown,logistic,0,0.6680632686538823,0.23760226163178882,0.5842193998348028,0.00016468698964316195,1.036564622514632,0.0,0.0
exclude_2020,unknown,logistic,1,0.6640056766581527,0.23563606030786022,0.6005303599538995,0.00020390666603034352,1.0318401884138286,0.006073664256239564,0.00827517932878774
exclude_2020,unknown,logistic,2,0.6611403351531772,0.23420137948398534,0.6115626935299262,0.0001826511475959494,0.981689952155815,0.010362691417917014,0.014313340809330444
exclude_2020,unknown,lightgbm,0,0.667142387242852,0.23717780044897477,0.58556504932307,-5.553960278849215e-07,0.9666367254105359,0.0,0.0
exclude_2020,unknown,lightgbm,1,0.6645689801931788,0.23584228857352485,0.599926669614214,0.00019449376045854987,0.8296079319290707,0.003857358037627545,0.005630846870667505
exclude_2020,unknown,lightgbm,2,0.6556873293240155,0.23169142448625787,0.6268742157896504,0.0006621637634378233,0.8540492758069294,0.01717033445615357,0.023131911807644956
include_2023,all,logistic,0,0.6688096674480055,0.23796136492709866,0.5699215119764258,-4.3481710279429184e-05,1.002083421191129,0.0,0.0
include_2023,all,logistic,1,0.6484181985181264,0.22855356106180488,0.6342695437089522,4.175849767429525e-06,1.0012797543198335,0.0304891958390604,0.03953500547526245
include_2023,all,logistic,2,0.6446873777364805,0.22689954438221685,0.6428412709218484,9.397135015090858e-05,1.0002918115570254,0.03606749556053668,0.046485783724894536
include_2023,all,lightgbm,0,0.6675596587347994,0.23737425410534987,0.5725092802900242,-1.201141231409002e-05,0.997760937794451,0.0,0.0
include_2023,all,lightgbm,1,0.6460274249398126,0.2274804676839006,0.6392090236591746,9.55467196700685e-05,1.004955914480186,0.032255145309104005,0.04168011589436438
include_2023,all,lightgbm,2,0.6397818968183471,0.22467006566310008,0.6535639669090184,-2.140530050156e-05,1.029844015061416,0.04161090556175673,0.05351965608120035
include_2023,low,logistic,0,0.682772025650836,0.24484232453452923,0.5715262226901888,0.00032037931114605204,1.0051021567822527,0.0,0.0
include_2023,low,logistic,1,0.6818338551218388,0.24438427026813067,0.5788071015972545,1.6346299737030317e-05,1.0023926087721051,0.0013740611708613626,0.0018708132561204849
include_2023,low,logistic,2,0.6779167380437034,0.24240233946896533,0.5967991923441016,0.0003298201542854635,0.9877418814660139,0.007111140211850775,0.00996553626993435
include_2023,low,lightgbm,0,0.6815440612764362,0.24424056306381134,0.5755175844050299,0.0001648171427147409,0.9869305409528779,0.0,0.0
include_2023,low,lightgbm,1,0.6811259322882779,0.24403005150573184,0.5828777348986511,0.0004518810352148396,0.905036038916778,0.0006135025039689657,0.0008619025252758483
include_2023,low,lightgbm,2,0.6744434288765625,0.24078089147119874,0.6085816687973978,0.00029375892202959143,0.9627655761936946,0.010418449522654805,0.014165016446136769
include_2023,intermediate,logistic,0,0.6733230915504217,0.24018379167039705,0.5939559947452606,0.00011104152702120086,1.0038897113162204,0.0,0.0
include_2023,intermediate,logistic,1,0.6700788043678074,0.2386162101567122,0.605165217660227,8.363083166777253e-05,1.0051959917588305,0.004818321580422613,0.0065265915854806344
include_2023,intermediate,logistic,2,0.6666408655896133,0.23702045658569212,0.6142014934938966,3.6754760660402674e-05,1.0019553234633254,0.00992424891506627,0.013170476919799667
include_2023,intermediate,lightgbm,0,0.6724014356988108,0.2397543516209559,0.5946505986651767,-1.9110404679567768e-05,0.9970501750227782,0.0,0.0
include_2023,intermediate,lightgbm,1,0.6686049111631887,0.23792472993081767,0.6081135197050009,-0.00013437134588584112,0.9805673836833759,0.005646217176315971,0.007631234543891807
include_2023,intermediate,lightgbm,2,0.6627797920877395,0.23520358579144646,0.6241713506520304,0.00017614308743255417,1.0130944394959236,0.014309373984414231,0.018980951956626302
include_2023,high,logistic,0,0.6332206243540969,0.2208189542160349,0.5767657247416091,-0.0002574993190761349,1.0027467683195976,0.0,0.0
include_2023,high,logistic,1,0.6107137731881284,0.2108971866791538,0.6473273314010861,-9.876341894336565e-05,1.0002240241529203,0.03554345878883236,0.04493168429361494
include_2023,high,logistic,2,0.6059261425997233,0.2089526877505983,0.6580862392416091,0.00017894698659954352,0.9992616050826701,0.0431042210323056,0.05373753583592922
include_2023,high,lightgbm,0,0.632110196077982,0.2203301664946116,0.5775223300276037,-4.1631861427310866e-05,0.9945167465510848,0.0,0.0
include_2023,high,lightgbm,1,0.6083272111457974,0.2099154815914075,0.6515621727566294,4.097580079472042e-05,0.9937282225961389,0.03762474498868962,0.04726853825283528
include_2023,high,lightgbm,2,0.6013512421050352,0.20700444080866656,0.6672544472087456,-0.0001758597790297062,1.0190525595553281,0.048660746439141644,0.0604807135489136
include_2023,unknown,logistic,0,0.6703664142285972,0.23873083224699868,0.5969429344164674,8.685870861616877e-05,1.0286211199142747,0.0,0.0
include_2023,unknown,logistic,1,0.6662873780789673,0.23673492041918814,0.6118728385981576,0.0004316924438066338,1.0181626408180555,0.006084785966378847,0.008360511329954634
include_2023,unknown,logistic,2,0.6636936758782142,0.23555518400633452,0.6191187951136135,-6.60204598926413e-05,0.9888851867497722,0.00995386733099013,0.013302212415439163
include_2023,unknown,lightgbm,0,0.6695582621391885,0.2383609191472561,0.5977635009787137,0.0005878650249140239,0.9695469839685878,0.0,0.0
include_2023,unknown,lightgbm,1,0.6658266673196549,0.2364927016308646,0.612074705743521,0.0002927053505492644,0.8761182949468966,0.005573218987114603,0.007837767714082955
include_2023,unknown,lightgbm,2,0.6579935312823241,0.23277596946129223,0.6352043062525999,0.0008278123337468364,0.8858668833123854,0.017272180048851782,0.023430643353550606
include_zero_days,all,logistic,0,0.6629559664153672,0.235097559875509,0.557454298273314,-1.0720422650327584e-05,1.0005674020051187,0.0,0.0
include_zero_days,all,logistic,1,0.6420618423873953,0.22562588203735975,0.6297818527744706,-9.740959471017674e-05,1.0012097722376414,0.03151660907578435,0.04028828645930982
include_zero_days,all,logistic,2,0.6380391035200916,0.22385847499601227,0.6396219966752654,-1.7609204428544866e-07,1.0008425959460507,0.037584491516084007,0.04780604650021958
include_zero_days,all,lightgbm,0,0.6618737606015587,0.2345926483272457,0.5602392593257274,5.3290464778060764e-06,0.9963958861050943,0.0,0.0
include_zero_days,all,lightgbm,1,0.6396546193176372,0.22455795014054092,0.6351536215454177,9.474062517792338e-05,1.0054934276021816,0.03357005913594013,0.042774990001847146
include_zero_days,all,lightgbm,2,0.6332564353925529,0.22171065814105873,0.6505652763436067,9.20123447033564e-06,1.028450465101923,0.04323683293170022,0.05491216488684336
include_zero_days,low,logistic,0,0.6834044528763888,0.24514563478436677,0.5652228844891878,0.00027731354154885476,1.0081480469425932,0.0,0.0
include_zero_days,low,logistic,1,0.682303359172576,0.2446085282718577,0.5731997488458732,-5.131695083092011e-06,1.0000828443410197,0.0016111889514012212,0.002190969106920959
include_zero_days,low,logistic,2,0.6780073556417313,0.24252978797529473,0.5923123310080147,0.00018110756894750132,0.992048867213666,0.007897369137619181,0.01067058286137934
include_zero_days,low,lightgbm,0,0.6821487085353264,0.24453042290845672,0.5702750628434361,2.980612998567788e-05,0.9924194696566708,0.0,0.0
include_zero_days,low,lightgbm,1,0.6819701550060495,0.24443347333103446,0.5762617607553961,-0.00033840690668738844,0.8811153871070649,0.00026175161961417004,0.0003964724563476629
include_zero_days,low,lightgbm,2,0.6748547250853763,0.24097611154964024,0.6045607273953533,0.00011487210419719646,0.9531336112091712,0.010692658886082729,0.01453525216429652
include_zero_days,intermediate,logistic,0,0.6713304714882388,0.23921753294023645,0.5806429359444276,1.989148446395481e-05,1.003440110764431,0.0,0.0
include_zero_days,intermediate,logistic,1,0.6680038876622868,0.23761785106218175,0.5936942505608276,-0.00013516378631678945,1.0044644968000844,0.004955210536738197,0.006687143113604299
include_zero_days,intermediate,logistic,2,0.6643290655443931,0.23592042231616275,0.6045259401771298,0.00011154819991383022,0.9998247239211215,0.010429149638217061,0.01378289702911295
include_zero_days,intermediate,lightgbm,0,0.670570337023384,0.2388642828701316,0.5812906234405116,0.00012189668905330207,0.9941407829637426,0.0,0.0
include_zero_days,intermediate,lightgbm,1,0.6668954383189717,0.2371002294959369,0.5962507269389652,-6.420866856635208e-05,0.9643509710707316,0.00548025837337951,0.007385170160219334
include_zero_days,intermediate,lightgbm,2,0.6607508174558652,0.2342473455714548,0.6149874673032799,8.935922834155032e-05,1.0066228022100248,0.01464353405655694,0.01932870516764107
include_zero_days,high,logistic,0,0.6213493418208267,0.2151287639415902,0.5633087364195707,-0.0001782174562226309,1.003296761312526,0.0,0.0
include_zero_days,high,logistic,1,0.598483190230928,0.20533171163054728,0.6436356436947896,-0.00017527190237880607,1.001885295878529,0.03680079795834468,0.04554041092200445
include_zero_days,high,logistic,2,0.5933041714483626,0.20325492959987096,0.6557283596194878,8.794528556985799e-05,1.0002438092348351,0.04513591386494342,0.05519408062486297
include_zero_days,high,lightgbm,0,0.6203646062419761,0.21469918991207268,0.5645688240490948,-2.293748798939607e-05,0.992743786695672,0.0,0.0
include_zero_days,high,lightgbm,1,0.5960427781889269,0.20434376912209454,0.6484436207330813,8.860560999456773e-05,0.9929467752486115,0.039205699049120635,0.048232230378787544
include_zero_days,high,lightgbm,2,0.5889403472261092,0.2014235601045584,0.6648845690376917,3.4639209725705056e-05,1.0216168784875723,0.05065450011119699,0.061833627844386174
include_zero_days,unknown,logistic,0,0.6544585825314458,0.23101365479906918,0.5769424816797504,-7.029521339030256e-05,1.0199052302692813,0.0,0.0
include_zero_days,unknown,logistic,1,0.6425297717403975,0.22548844868238202,0.6211051866244506,-1.7547397586147734e-05,1.012845728679442,0.01822699114878701,0.023917227410184316
include_zero_days,unknown,logistic,2,0.6391002279803288,0.2239101593810084,0.6310835298525315,0.00035000414738011864,0.9895407298831883,0.023467267388733615,0.030749244776198448
include_zero_days,unknown,lightgbm,0,0.6537592100363038,0.23070504384548546,0.5789801437720045,-5.045909283341726e-07,0.9559143722059082,0.0,0.0
include_zero_days,unknown,lightgbm,1,0.6421448408128125,0.2251761274543675,0.6219679700103875,-0.0014741978009245819,0.879901342337823,0.017765515261874865,0.023965303484309364
include_zero_days,unknown,lightgbm,2,0.6335885289340012,0.22132383866264144,0.6452125255066653,-0.0020824997689927382,0.8908073858224964,0.030853379642915457,0.04066319932357909
strict_first_primary,all,logistic,0,0.6682584447379236,0.23769048138492754,0.5593611835239556,-1.2839764097740867e-05,0.9998359242155123,0.0,0.0
strict_first_primary,all,logistic,1,0.6483137135303946,0.2285240510847307,0.6275122334766062,0.00011578582651205108,1.000554474360102,0.029845834893041934,0.03856456618198467
strict_first_primary,all,logistic,2,0.6442450772368465,0.2267188911367714,0.6373570423344989,-1.7104152725337467e-05,0.9995272527386112,0.035934252219580354,0.046159148587815
strict_first_primary,all,lightgbm,0,0.6671768518925396,0.23718149952826265,0.5618231096641508,4.84845603512552e-06,0.99396475463504,0.0,0.0
strict_first_primary,all,lightgbm,1,0.6461371610679822,0.22753347898004184,0.6326016207326691,-2.1003635664248657e-05,1.0024156755726783,0.03153540289186496,0.04067779555913953
strict_first_primary,all,lightgbm,2,0.639585174432779,0.22459624660443436,0.6480716323101785,4.211286481836928e-05,1.0288017130583924,0.04135586746076847,0.053061697260787466
strict_first_primary,low,logistic,0,0.6838088545214396,0.2453516466975119,0.5683102483370538,3.701413624364151e-05,1.0081810895021333,0.0,0.0
strict_first_primary,low,logistic,1,0.6829193291285893,0.24491985372015923,0.57453411015008,-9.648991244915178e-05,1.0036521294756264,0.0013008392432601878,0.0017598943523089439
strict_first_primary,low,logistic,2,0.6786256048796862,0.24283108001583142,0.5935544954268952,-9.07200293157758e-05,0.9935234762884737,0.007579968594265907,0.01027328210594003
strict_first_primary,low,lightgbm,0,0.6825973059222743,0.24475768249967828,0.5720727187274077,0.000125459366481717,0.9853749572800878,0.0,0.0
strict_first_primary,low,lightgbm,1,0.6823384519565415,0.24462143557256388,0.5779731752339534,0.00012647770859927892,0.8803291559950419,0.0003792191435373349,0.0005566604721981561
strict_first_primary,low,lightgbm,2,0.675647476464156,0.2413603307242765,0.6049142030142718,6.425926910402302e-05,0.9438795224949259,0.010181448707489715,0.013880470433879966
strict_first_primary,intermediate,logistic,0,0.6740490500703423,0.2405479877726076,0.5819172964252367,-2.792868077668067e-06,1.0037878193119032,0.0,0.0
strict_first_primary,intermediate,logistic,1,0.6709333950458054,0.23904403302162233,0.593946088147207,-5.306284985176187e-05,1.004207110518621,0.004622297181802737,0.006252202585069977
strict_first_primary,intermediate,logistic,2,0.6672758406397231,0.23730694732596355,0.6046812634319552,-1.2171155697993617e-06,0.9980934239930752,0.010048540873861311,0.013473571226494063
strict_first_primary,intermediate,lightgbm,0,0.6732272147022024,0.24016425071962103,0.5827416425257076,-8.557109139477586e-06,0.9961139633283631,0.0,0.0
strict_first_primary,intermediate,lightgbm,1,0.6697527419701078,0.23848967589015171,0.5967286611330318,0.0003721140593601446,0.9642258507449832,0.0051609213891203876,0.006972623212870621
strict_first_primary,intermediate,lightgbm,2,0.6637079053093493,0.23566693093331123,0.6145058810447862,0.00019955296612002424,1.0064859604124403,0.014139816669567984,0.0187260167690827
strict_first_primary,high,logistic,0,0.63018715008051,0.21933353147911552,0.5649830204097135,-0.00018016488464666866,1.0053683725073208,0.0,0.0
strict_first_primary,high,logistic,1,0.6081036906225714,0.20968775057862654,0.641022251822731,-1.4482393740934945e-05,1.003293060707745,0.035042700339283805,0.043977684740864276
strict_first_primary,high,logistic,2,0.6027700015032645,0.20751346728274436,0.6534061464229263,5.06215900860133e-05,1.0015798606342687,0.04350635929936486,0.053890821511240916
strict_first_primary,high,lightgbm,0,0.6292002713209796,0.21889588603320217,0.5658951823526857,-1.2960539520328381e-05,0.995131953976587,0.0,0.0
strict_first_primary,high,lightgbm,1,0.6063063474487511,0.20893011557199553,0.6443721146973918,0.00018890120045097851,0.9858080552365074,0.036385750158949515,0.045527445224324725
strict_first_primary,high,lightgbm,2,0.5986280896014579,0.20571781680495457,0.6621360720889364,6.68989637195483e-05,1.0189208203775924,0.0485889519013345,0.06020245271420377
strict_first_primary,unknown,logistic,0,0.67147943216753,0.23928490589656362,0.5846959721804416,3.240948856972868e-05,1.0354288187435898,0.0,0.0
strict_first_primary,unknown,logistic,1,0.6670714136741114,0.2371277521657141,0.602415693629317,-3.261865534501772e-05,1.023469102463135,0.006564636654900369,0.00901500127125443
strict_first_primary,unknown,logistic,2,0.6643958996934884,0.2357993452491417,0.6115012797141307,-0.0006573362042308194,0.9743651964703359,0.010549142884653917,0.014566571319499122
strict_first_primary,unknown,lightgbm,0,0.6706880015366373,0.23892266339904372,0.5858480991409716,0.0003600463694029502,0.970206336657442,0.0,0.0
strict_first_primary,unknown,lightgbm,1,0.6671294466385999,0.23710960384977425,0.6025097637054129,-0.0003587001272742415,0.8371242900777355,0.0053058275828468116,0.007588478729794401
strict_first_primary,unknown,lightgbm,2,0.6577759881152251,0.23272428356619693,0.6303168920876419,-0.003162140431365682,0.8574194799724769,0.01925189267115124,0.025943038406927466
exclude_prostatectomy_nos,all,logistic,0,0.6667351613012032,0.23694372545085324,0.5583667550759731,-1.2927245990458289e-05,1.001179549215352,0.0,0.0
exclude_prostatectomy_nos,all,logistic,1,0.6466385605489963,0.22773522978035832,0.6277168294326563,-2.1592947101493605e-05,1.001406427476796,0.030141804300505726,0.03886364010261556
exclude_prostatectomy_nos,all,logistic,2,0.6425301747947034,0.2259140887183121,0.6377404185501019,-7.313639476098075e-05,1.0000041478759931,0.036303749841633204,0.046549604601489714
exclude_prostatectomy_nos,all,lightgbm,0,0.6656594823219333,0.23643800622821784,0.5607104222820593,-3.165878792606787e-06,0.9951245321986256,0.0,0.0
exclude_prostatectomy_nos,all,lightgbm,1,0.6444504407207521,0.22675539917227072,0.6325907162872816,-0.00011405826378130745,1.0041995010597102,0.03186169830736951,0.04095199080050249
exclude_prostatectomy_nos,all,lightgbm,2,0.6379277970799566,0.22382645522241204,0.6483729508716038,-3.4043836831393717e-05,1.028167782979474,0.04166046751898411,0.053339779027034684
exclude_prostatectomy_nos,low,logistic,0,0.6839498280239951,0.2454198987171047,0.5656690969493148,4.917340034596516e-06,1.0064571638191084,0.0,0.0
exclude_prostatectomy_nos,low,logistic,1,0.6829521561090492,0.24493397623869198,0.573033756576095,-0.00018282939007767613,1.0019629696678216,0.0014586916672355565,0.001979963649862193
exclude_prostatectomy_nos,low,logistic,2,0.6787870086779871,0.24287852959371536,0.5920609196357728,-8.99942546048328e-05,0.9871196451134946,0.007548535191424621,0.010355187727946968
exclude_prostatectomy_nos,low,lightgbm,0,0.6827843257357609,0.24484791313017218,0.5699541864435637,-6.411055298544957e-05,0.984976160022313,0.0,0.0
exclude_prostatectomy_nos,low,lightgbm,1,0.6826311147544744,0.24476711994606,0.5758743581360886,-6.458909970270951e-05,0.8773172120875707,0.00022439147401542847,0.0003299729333172685
exclude_prostatectomy_nos,low,lightgbm,2,0.675621202404509,0.24135734292661642,0.6038299712648959,-0.00011916640743320217,0.9460901579863574,0.01049104828751457,0.014256074960704357
exclude_prostatectomy_nos,intermediate,logistic,0,0.6729880637607396,0.24002796736325094,0.5806354507091446,-6.241518901083272e-06,1.000244556179958,0.0,0.0
exclude_prostatectomy_nos,intermediate,logistic,1,0.6697019085989457,0.23844124280157017,0.5937311156952406,-0.00013843504722588608,1.002419446750259,0.004882932311504051,0.006610582004718979
exclude_prostatectomy_nos,intermediate,logistic,2,0.6660649500687507,0.2366802844837132,0.6049166498964195,1.6616364783432307e-05,0.9934890045817116,0.010287127015747854,0.013947053405120369
exclude_prostatectomy_nos,intermediate,lightgbm,0,0.6722086973657314,0.23966494002734678,0.5816035927763552,5.158572823438755e-05,0.9932309681557207,0.0,0.0
exclude_prostatectomy_nos,intermediate,lightgbm,1,0.668662046508296,0.23795163672515388,0.5961924864795364,0.000171326802390103,0.960927654267781,0.00527611569343589,0.0071487440006762215
exclude_prostatectomy_nos,intermediate,lightgbm,2,0.6623830236786955,0.23502466403327768,0.6149934674467324,-3.3073460482121834e-05,1.005318049662357,0.014616998746878718,0.01936151359285021
exclude_prostatectomy_nos,high,logistic,0,0.6273279256608821,0.21796631085561252,0.5637856605766547,-0.00016833503206334323,1.004773029041463,0.0,0.0
exclude_prostatectomy_nos,high,logistic,1,0.6052037926562752,0.20834669723973104,0.6413336543653826,2.203167900279826e-06,1.0020608193618599,0.03526725353617799,0.044133488235499896
exclude_prostatectomy_nos,high,logistic,2,0.5998305364223131,0.20615667823872852,0.6539005621772515,2.2992953797334515e-05,1.0005439573325647,0.04383256047401507,0.05418099967158252
exclude_prostatectomy_nos,high,lightgbm,0,0.6263178977993669,0.21751944054285888,0.5648808997512754,-3.4589678918085396e-05,0.9939755932730707,0.0,0.0
exclude_prostatectomy_nos,high,lightgbm,1,0.602969625485274,0.2074400412906747,0.6455142053874916,9.506895047126345e-05,0.9932842103782964,0.03727862862634046,0.04633792375996015
exclude_prostatectomy_nos,high,lightgbm,2,0.5955266686812843,0.20433856013311713,0.6629056180367798,0.00014820114692160665,1.0238434051628138,0.04916230116729969,0.06059633280062915
exclude_prostatectomy_nos,unknown,logistic,0,0.6698535429102775,0.2384819294788812,0.5846052113377844,0.00015843288360235623,1.0205858649145556,0.0,0.0
exclude_prostatectomy_nos,unknown,logistic,1,0.6655968626640206,0.23641064832809827,0.6016128169885138,-0.0001292261832188061,1.0242730951835726,0.006354643177317709,0.008685275044985508
exclude_prostatectomy_nos,unknown,logistic,2,0.6621274452237099,0.23482627072126833,0.611941563728268,-0.000606424055203213,1.000206931156857,0.011534010334558253,0.01532887110399106
exclude_prostatectomy_nos,unknown,lightgbm,0,0.6688924896921773,0.23804159640843223,0.5861527874646731,0.00022106331083152162,0.9581957582726509,0.0,0.0
exclude_prostatectomy_nos,unknown,lightgbm,1,0.6661735599921497,0.2366334869331038,0.5992189051416829,-0.00016019531169052942,0.8270550720669894,0.004064823184483424,0.005915392505234207
exclude_prostatectomy_nos,unknown,lightgbm,2,0.6570028989765625,0.2322776724936004,0.6284208930288258,-0.00029426652153043305,0.862884083413575,0.017775039933676573,0.024213935722990465
logistic_wide_c_grid,all,logistic,0,0.6667709147264473,0.23696119695469955,0.558216740056452,-1.3331064102885216e-05,1.00120317363068,0.0,0.0
logistic_wide_c_grid,all,logistic,1,0.6466712470138519,0.22775085993893524,0.6276957909684646,-2.309855476488056e-05,1.0015305448168237,0.030144787765437497,0.03886854528982264
logistic_wide_c_grid,all,logistic,2,0.6425594812444203,0.22592838922227546,0.6377368680816023,-1.2062367587301276e-05,1.0001089043278402,0.03631147212226571,0.04655955436675685
logistic_wide_c_grid,low,logistic,0,0.6839730665238068,0.24543119327218815,0.5655379331581664,1.351075638799824e-05,1.0053866723086533,0.0,0.0
logistic_wide_c_grid,low,logistic,1,0.6830269436994036,0.24497070641554453,0.5728131595342567,-0.00011791789580387741,0.9979394685874399,0.0013832749719396853,0.0018762360664275057
logistic_wide_c_grid,low,logistic,2,0.6787883339418136,0.24291086652917687,0.5919998876717687,2.9053197049473114e-05,0.9878051013825391,0.007580316880522631,0.0102689748169712
logistic_wide_c_grid,intermediate,logistic,0,0.6729732103789737,0.24002053343187743,0.581056134097084,2.2801307972623343e-05,1.0034668341251127,0.0,0.0
logistic_wide_c_grid,intermediate,logistic,1,0.6696679800215917,0.23842594835370912,0.5939025603068355,-0.00013123937350856068,1.0057196305840381,0.004911384742225855,0.006643536098218439
logistic_wide_c_grid,intermediate,logistic,2,0.6658733005367542,0.2366632802257649,0.6050324805027265,-1.5940709236020702e-05,1.001399225778252,0.010550063112053643,0.013987358323513499
logistic_wide_c_grid,high,logistic,0,0.6273702994227887,0.21798611133689008,0.5637967936006945,-0.00016235341944808006,1.0036333016824948,0.0,0.0
logistic_wide_c_grid,high,logistic,1,0.6052277331876474,0.20836264447065353,0.6412782160643221,-0.000165949208532959,1.0023711603667262,0.035294253259220976,0.04414715601474173
logistic_wide_c_grid,high,logistic,2,0.5998369859609534,0.20616756420720525,0.6538655925438822,0.00011238285635120897,1.0011734566495896,0.04388686153483401,0.054216973077792385
logistic_wide_c_grid,unknown,logistic,0,0.6700265318219706,0.2385720449145833,0.5837428131959604,-7.17941009348794e-05,1.01947939860302,0.0,0.0
logistic_wide_c_grid,unknown,logistic,1,0.6656699445993234,0.23644730514084467,0.6013132951531547,-2.7792164376642947e-05,1.0215766561446864,0.006502111507137753,0.008906071851374597
logistic_wide_c_grid,unknown,logistic,2,0.6628865212025415,0.23516842290281378,0.6101326231307025,8.517044695117819e-05,0.9820590718476355,0.010656310280748982,0.014266642233745963
